2023;Elecciones Generales;23/07/23;1;4;U;PSOE;142
2023;Elecciones Generales;23/07/23;1;4;U;FO;0
2023;Elecciones Generales;23/07/23;1;4;U;PP;313
2023;Elecciones Generales;23/07/23;1;4;U;PACMA;3
2023;Elecciones Generales;23/07/23;1;4;U;PCTE;1
2023;Elecciones Generales;23/07/23;1;4;U;PUM J;0
2023;Elecciones Generales;23/07/23;1;4;U;VOX;101
2023;Elecciones Generales;23/07/23;1;4;U;PUEDE;0
2023;Elecciones Generales;23/07/23;1;4;U;AEEV;1
2023;Elecciones Generales;23/07/23;1;4;U;RC;0
2023;Elecciones Generales;23/07/23;1;4;U;SUMAR;85
2023;Elecciones Generales;23/07/23;1;5;A;Electores;438
2023;Elecciones Generales;23/07/23;1;5;A;Abstenciones;107
2023;Elecciones Generales;23/07/23;1;5;A;Votantes;331
2023;Elecciones Generales;23/07/23;1;5;A;Blancos;4
2023;Elecciones Generales;23/07/23;1;5;A;Validos;330
2023;Elecciones Generales;23/07/23;1;5;A;Nulos;1
2023;Elecciones Generales;23/07/23;1;5;A;PSOE;67
2023;Elecciones Generales;23/07/23;1;5;A;FO;0
2023;Elecciones Generales;23/07/23;1;5;A;PP;164
2023;Elecciones Generales;23/07/23;1;5;A;PACMA;1
2023;Elecciones Generales;23/07/23;1;5;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;5;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;5;A;VOX;44
2023;Elecciones Generales;23/07/23;1;5;A;PUEDE;0
2023;Elecciones Generales;23/07/23;1;5;A;AEEV;0
2023;Elecciones Generales;23/07/23;1;5;A;RC;0
2023;Elecciones Generales;23/07/23;1;5;A;SUMAR;50
2023;Elecciones Generales;23/07/23;1;5;B;Electores;422
2023;Elecciones Generales;23/07/23;1;5;B;Abstenciones;95
2023;Elecciones Generales;23/07/23;1;5;B;Votantes;327
2023;Elecciones Generales;23/07/23;1;5;B;Blancos;3
2023;Elecciones Generales;23/07/23;1;5;B;Validos;326
2023;Elecciones Generales;23/07/23;1;5;B;Nulos;1
2023;Elecciones Generales;23/07/23;1;5;B;PSOE;82
2023;Elecciones Generales;23/07/23;1;5;B;FO;0
2023;Elecciones Generales;23/07/23;1;5;B;PP;148
2023;Elecciones Generales;23/07/23;1;5;B;PACMA;0
2023;Elecciones Generales;23/07/23;1;5;B;PCTE;0
2023;Elecciones Generales;23/07/23;1;5;B;PUM J;2
2023;Elecciones Generales;23/07/23;1;5;B;VOX;42
2023;Elecciones Generales;23/07/23;1;5;B;PUEDE;0
2023;Elecciones Generales;23/07/23;1;5;B;AEEV;0
2023;Elecciones Generales;23/07/23;1;5;B;RC;2
2023;Elecciones Generales;23/07/23;1;5;B;SUMAR;47
2023;Elecciones Generales;23/07/23;1;6;A;Electores;426
2023;Elecciones Generales;23/07/23;1;6;A;Abstenciones;82
2023;Elecciones Generales;23/07/23;1;6;A;Votantes;344
2023;Elecciones Generales;23/07/23;1;6;A;Blancos;5
2023;Elecciones Generales;23/07/23;1;6;A;Validos;342
2023;Elecciones Generales;23/07/23;1;6;A;Nulos;2
2023;Elecciones Generales;23/07/23;1;6;A;PSOE;74
2023;Elecciones Generales;23/07/23;1;6;A;FO;0
2023;Elecciones Generales;23/07/23;1;6;A;PP;163
2023;Elecciones Generales;23/07/23;1;6;A;PACMA;1
2023;Elecciones Generales;23/07/23;1;6;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;6;A;PUM J;0
2023;Elecciones Generales;23/07/23;1;6;A;VOX;52
2023;Elecciones Generales;23/07/23;1;6;A;PUEDE;0
2023;Elecciones Generales;23/07/23;1;6;A;AEEV;2
2023;Elecciones Generales;23/07/23;1;6;A;RC;0
2023;Elecciones Generales;23/07/23;1;6;A;SUMAR;45
2023;Elecciones Generales;23/07/23;1;6;B;Electores;445
2023;Elecciones Generales;23/07/23;1;6;B;Abstenciones;88
2023;Elecciones Generales;23/07/23;1;6;B;Votantes;357
2023;Elecciones Generales;23/07/23;1;6;B;Blancos;3
2023;Elecciones Generales;23/07/23;1;6;B;Validos;355
2023;Elecciones Generales;23/07/23;1;6;B;Nulos;2
2023;Elecciones Generales;23/07/23;1;6;B;PSOE;85
2023;Elecciones Generales;23/07/23;1;6;B;FO;0
2023;Elecciones Generales;23/07/23;1;6;B;PP;176
2023;Elecciones Generales;23/07/23;1;6;B;PACMA;2
2023;Elecciones Generales;23/07/23;1;6;B;PCTE;0
2023;Elecciones Generales;23/07/23;1;6;B;PUM J;1
2023;Elecciones Generales;23/07/23;1;6;B;VOX;36
2023;Elecciones Generales;23/07/23;1;6;B;PUEDE;0
2023;Elecciones Generales;23/07/23;1;6;B;AEEV;2
2023;Elecciones Generales;23/07/23;1;6;B;RC;0
2023;Elecciones Generales;23/07/23;1;6;B;SUMAR;50
2023;Elecciones Generales;23/07/23;1;7;A;Electores;640
2023;Elecciones Generales;23/07/23;1;7;A;Abstenciones;125
2023;Elecciones Generales;23/07/23;1;7;A;Votantes;515
2023;Elecciones Generales;23/07/23;1;7;A;Blancos;1
2023;Elecciones Generales;23/07/23;1;7;A;Validos;513
2023;Elecciones Generales;23/07/23;1;7;A;Nulos;2
2023;Elecciones Generales;23/07/23;1;7;A;PSOE;92
2023;Elecciones Generales;23/07/23;1;7;A;FO;0
2023;Elecciones Generales;23/07/23;1;7;A;PP;282
2023;Elecciones Generales;23/07/23;1;7;A;PACMA;2
2023;Elecciones Generales;23/07/23;1;7;A;PCTE;0
2023;Elecciones Generales;23/07/23;1;7;A;PUM J;1
2023;Elecciones Generales;23/07/23;1;7;A;VOX;71
2023;Elecciones Generales;23/07/23;1;7;A;PUEDE;1
2023;Elecciones Generales;23/07/23;1;7;A;AEEV;2
2023;Elecciones Generales;23/07/23;1;7;A;RC;0
2023;Elecciones Generales;23/07/23;1;7;A;SUMAR;61
2023;Elecciones Generales;23/07/23;1;7;B;Electores;679
2023;Elecciones Generales;23/07/23;1;7;B;Abstenciones;111
2023;Elecciones Generales;23/07/23;1;7;B;Votantes;568
2023;Elecciones Generales;23/07/23;1;7;B;Blancos;6
2023;Elecciones Generales;23/07/23;1;7;B;Validos;566
2023;Elecciones Generales;23/07/23;1;7;B;Nulos;2
2023;Elecciones Generales;23/07/23;1;7;B;PSOE;108
