70;1;70;528;137;391;2;389;2;112;1;164;0;1;1;60;0;2;0;46
71;1;71;557;121;436;3;433;3;132;0;189;2;1;0;53;0;6;0;47
72;1;72;596;127;469;2;462;7;121;0;203;3;2;0;61;0;0;0;70
73;1;73;604;128;476;3;475;1;146;0;198;2;0;0;54;0;3;0;69
74;1;74;593;117;476;5;469;7;138;1;176;1;0;1;70;0;5;0;72
75;1;75;433;109;324;5;320;4;105;0;117;3;1;0;44;0;2;0;43
76;1;76;434;106;328;1;324;4;115;0;132;4;0;1;42;0;1;0;28
77;1;77;755;182;573;6;567;6;158;2;254;2;1;2;71;0;2;1;68
78;1;78;392;86;306;0;306;0;66;0;152;0;1;0;57;0;0;0;30
79;1;79;445;109;336;4;336;0;83;0;144;3;0;0;45;0;3;0;54
80;1;80;477;71;406;6;404;2;75;0;235;1;0;0;59;0;3;0;25
81;1;81;468;88;380;4;379;1;64;0;214;0;0;0;61;0;1;0;35
82;1;82;422;80;342;2;340;2;82;0;167;3;1;1;46;0;0;0;38
83;1;83;417;69;348;3;345;3;92;0;160;1;1;1;39;0;0;0;48
84;1;84;602;126;476;3;476;0;120;0;223;1;0;0;54;0;5;0;70
85;1;85;621;125;496;3;494;2;133;0;248;2;2;0;42;1;1;0;62
86;1;86;724;96;628;5;622;6;135;1;326;2;0;0;81;0;1;0;71
87;1;87;727;124;603;8;597;6;134;1;306;5;0;2;81;0;0;0;60
88;1;88;702;126;576;3;573;3;135;1;289;1;1;1;86;0;3;0;53
89;1;89;766;134;632;11;629;3;155;3;294;0;0;3;96;0;2;0;65
90;1;90;712;124;588;8;586;2;145;0;269;3;0;1;83;0;1;0;76
91;1;91;634;127;507;8;503;4;122;1;227;4;0;2;67;0;2;0;70
92;1;92;617;131;486;4;482;4;120;3;217;3;1;0;58;0;1;0;75
93;1;93;686;117;569;5;565;4;137;0;242;2;0;0;92;0;3;0;84
94;1;94;695;139;556;6;556;0;135;1;251;4;0;0;94;0;1;0;64
95;1;95;641;109;532;7;530;2;135;0;246;1;0;1;75;0;0;0;65
96;1;96;595;105;490;5;488;2;107;1;241;1;0;1;79;0;2;0;51
97;1;97;808;159;649;11;647;2;139;0;314;1;0;0;113;0;0;0;69
98;1;98;515;143;372;2;368;4;158;0;107;2;4;0;26;0;1;0;68
99;1;99;558;159;399;3;396;3;152;1;103;4;1;0;46;0;3;0;83
100;1;100;579;180;399;1;398;1;148;0;112;1;5;0;51;0;2;1;77
101;1;101;522;175;347;2;342;5;138;0;86;2;2;0;39;1;3;0;69
102;1;102;530;181;349;1;347;2;152;0;85;1;1;0;39;0;1;0;67
103;1;103;709;165;544;12;536;8;224;1;139;9;3;0;55;0;1;0;92
104;1;104;542;151;391;7;388;3;155;1;84;4;2;0;38;0;4;0;93
105;1;105;570;153;417;1;411;6;167;1;95;0;2;1;42;0;2;0;100
106;1;106;823;225;598;2;590;8;256;3;151;2;2;1;58;0;2;2;111
107;1;107;813;195;618;1;615;3;251;5;157;3;2;0;69;0;4;0;123
108;1;108;607;183;424;2;423;1;172;0;102;2;5;0;53;0;2;0;85
109;1;109;567;170;397;5;393;4;176;0;81;0;1;0;51;0;1;0;78
110;1;110;604;180;424;4;419;5;190;0;115;2;0;1;34;0;0;0;73
111;1;111;609;160;449;2;441;8;183;2;111;3;2;0;62;0;1;0;75
112;1;112;606;171;435;3;432;3;193;2;92;4;1;0;57;0;1;0;79
113;1;113;584;188;396;1;395;1;191;2;79;3;2;1;38;0;2;0;76
114;1;114;462;133;329;3;329;0;141;0;81;0;2;1;35;0;0;0;66
115;1;115;475;150;325;4;322;3;119;0;95;2;1;0;36;0;0;0;65
116;1;116;503;113;390;2;387;3;138;0;112;1;0;0;37;0;0;0;97
117;1;117;523;84;439;3;434;5;129;2;129;4;0;0;48;0;2;0;117
118;1;118;741;164;577;9;572;5;188;0;189;2;2;0;72;0;2;0;108
119;1;119;746;137;609;4;605;4;188;0;222;3;1;2;64;0;4;0;117
120;1;120;532;145;387;7;379;8;147;1;111;2;0;1;43;0;1;1;65
121;1;121;562;176;386;0;383;3;152;0;90;3;3;1;52;0;2;3;77
122;1;122;733;303;430;1;423;7;158;2;112;4;2;0;63;0;4;1;76
123;1;123;779;289;490;6;485;5;177;0;141;5;3;0;69;0;2;0;82
124;1;124;676;238;438;5;429;9;122;2;112;2;1;1;85;0;5;1;93
125;1;125;745;272;473;2;471;2;158;0;122;8;2;0;70;0;3;0;106
126;1;126;624;195;429;10;426;3;168;2;114;3;3;0;48;0;1;1;76
127;1;127;550;168;382;7;381;1;162;2;89;3;3;0;29;0;2;0;84
128;1;128;506;153;353;7;348;5;163;2;69;2;2;3;44;0;1;0;55
129;1;129;459;156;303;0;303;0;120;1;69;5;4;0;38;0;1;0;65
130;1;130;488;176;312;4;310;2;129;4;84;1;3;0;29;0;0;0;56
131;1;131;610;236;374;2;369;5;163;1;67;6;1;0;53;0;0;0;76
132;1;132;649;277;372;1;365;7;155;6;77;4;3;1;49;0;3;0;66
133;1;133;580;171;409;0;406;3;183;1;94;1;1;0;36;0;1;1;88
134;1;134;584;189;395;2;388;7;181;2;84;4;2;0;37;0;1;0;75
135;1;135;605;214;391;2;387;4;170;1;96;6;0;0;32;0;0;0;80
136;1;136;655;258;397;0;393;4;187;3;98;4;1;0;40;0;2;0;58
137;1;137;548;179;369;4;369;0;155;0;95;2;1;0;48;0;1;0;63
138;1;138;611;203;408;5;406;2;169;0;104;2;1;0;42;0;1;0;82
139;1;139;821;289;532;6;526;6;221;4;136;5;1;2;71;0;3;1;76
140;1;140;558;153;405;2;402;3;162;1;116;2;0;0;49;0;0;0;70
141;1;141;613;182;431;1;422;9;177;3;135;4;0;0;41;0;0;0;61
142;1;142;553;159;394;3;389;5;178;0;94;1;1;0;35;0;2;1;74
143;1;143;548;180;368;3;364;4;151;2;99;6;2;1;45;0;2;0;53
144;1;144;498;194;304;1;304;0;119;3;74;5;2;0;45;0;0;0;55
145;1;145;529;164;365;2;363;2;151;2;82;2;1;1;45;0;1;1;75
146;1;146;838;296;542;8;538;4;223;1;144;8;4;2;67;0;3;1;77
147;1;147;469;163;306;1;304;2;137;2;68;1;0;1;41;0;1;0;52
148;1;148;469;159;310;9;302;8;130;1;59;2;1;0;42;0;1;1;56
149;1;149;789;204;585;4;576;9;221;0;170;3;1;1;71;0;5;0;100
150;1;150;762;204;558;3;548;10;189;0;175;2;2;1;65;0;2;0;109
151;1;151;777;236;541;12;534;7;209;2;140;6;3;1;51;0;6;0;104
152;1;152;620;176;444;5;437;7;188;1;104;2;1;1;60;0;0;0;75
153;1;153;651;197;454;5;446;8;166;0;116;2;0;0;63;0;2;0;92
154;1;154;565;153;412;3;403;9;154;1;97;3;0;0;53;0;4;2;86
155;1;155;665;187;478;2;475;3;179;3;142;5;1;1;50;0;2;1;89
156;1;156;676;173;503;3;498;5;198;1;125;2;0;0;80;0;0;1;88
157;1;157;692;289;403;1;396;7;143;1;98;3;0;0;74;0;2;1;73
158;1;158;725;297;428;9;421;7;171;1;84;5;1;1;61;0;2;1;85
159;1;159;536;212;324;2;320;4;115;1;65;6;0;1;61;0;0;0;69
160;1;160;649;141;508;9;499;9;199;1;123;5;1;0;69;0;1;0;91
161;1;161;716;151;565;5;558;7;200;2;164;3;1;1;65;0;1;1;115
162;1;162;658;205;453;0;450;3;189;0;112;5;1;1;57;0;1;2;82
163;1;163;603;168;435;5;432;3;174;1;118;1;1;1;50;0;0;0;81
164;1;164;686;202;484;6;483;1;201;1;133;2;1;2;50;0;4;0;83
165;1;165;663;170;493;2;493;0;233;0;134;3;0;0;43;2;2;0;74
166;1;166;628;151;477;4;469;8;200;1;150;1;0;2;47;0;1;1;62
167;1;167;533;179;354;1;350;4;162;1;86;2;0;1;35;0;0;1;61
168;1;168;526;173;353;4;349;4;149;1;83;2;2;0;37;0;2;1;68
169;1;169;426;140;286;1;283;3;129;1;70;0;1;0;31;2;2;0;46
170;1;170;427;127;300;2;297;3;128;1;81;5;0;2;31;0;0;0;47
171;1;171;502;192;310;2;305;5;120;1;87;2;2;0;38;0;0;0;53
172;1;172;503;173;330;2;325;5;148;1;83;4;0;1;39;1;1;0;45
173;1;173;594;202;392;6;390;2;184;1;91;3;3;1;36;0;1;1;63
174;1;174;508;173;335;2;334;1;150;3;75;2;1;0;40;0;3;0;58
175;1;175;460;180;280;1;276;4;116;0;68;4;1;0;26;0;1;1;58
176;1;176;493;199;294;1;290;4;115;1;77;6;0;1;30;0;1;4;54
177;1;177;655;203;452;9;448;4;159;0;129;2;1;1;69;0;1;0;77
178;1;178;684;201;483;3;472;11;184;2;135;0;3;0;75;0;5;3;62
179;1;179;561;156;405;3;399;6;172;1;92;6;2;0;51;1;0;0;71
180;1;180;593;153;440;4;437;3;187;1;111;1;2;2;59;0;1;1;68
181;1;181;794;247;547;3;535;12;207;0;167;6;2;2;66;1;2;0;79
182;1;182;778;240;538;4;531;7;199;3;175;3;1;1;53;0;3;0;89
183;1;183;426;156;270;2;268;2;131;3;53;5;1;0;34;0;0;1;38
184;1;184;470;174;296;4;292;4;136;1;63;3;2;0;41;0;0;1;41
185;1;185;557;235;322;1;319;3;123;3;74;6;2;0;41;0;2;0;67
186;1;186;589;258;331;3;326;5;153;0;76;1;1;0;37;0;2;0;53
187;1;187;781;255;526;4;522;4;205;1;135;4;0;5;62;0;4;0;102
188;1;188;769;243;526;5;521;5;214;1;116;9;1;0;73;1;1;0;100
189;1;189;504;154;350;6;347;3;128;0;85;4;0;0;49;0;2;0;73
190;1;190;573;200;373;3;369;4;145;0;76;1;1;0;53;0;0;0;90
191;1;191;741;262;479;3;474;5;195;3;118;4;2;0;62;1;1;0;85
192;1;192;738;245;493;4;488;5;164;1;123;3;1;0;85;1;1;0;105
193;1;193;583;133;450;7;445;5;178;3;123;4;0;0;50;0;1;0;79
194;1;194;660;175;485;6;481;4;188;0;125;1;2;0;68;0;1;0;90
195;1;195;828;286;542;5;538;4;203;2;144;3;1;1;81;0;1;1;96
196;1;196;913;304;609;8;608;1;194;0;172;3;4;0;90;1;2;1;133
197;1;197;727;133;594;5;587;7;200;0;198;5;0;0;63;0;3;0;113
198;1;198;789;157;632;15;617;15;206;0;212;5;0;0;60;1;4;1;113
199;1;199;498;103;395;6;390;5;125;0;122;4;1;0;54;0;4;0;74
200;1;200;525;130;395;7;390;5;132;0;117;0;1;0;67;0;4;0;62
201;1;201;601;179;422;3;419;3;148;2;133;1;1;0;62;0;3;0;66
202;1;202;680;209;471;9;468;3;153;0;158;2;1;0;71;0;3;0;71
203;1;203;537;142;395;3;394;1;125;1;116;2;0;1;57;1;7;2;79
204;1;204;563;154;409;5;406;3;127;3;118;4;0;0;76;0;2;0;71
205;1;205;719;244;475;3;470;5;205;1;124;3;2;0;33;0;2;0;97
206;1;206;865;314;551;3;547;4;216;1;161;5;1;1;70;0;2;2;85
207;1;207;452;141;311;0;309;2;120;1;97;3;4;0;31;0;0;1;52
208;1;208;487;163;324;3;322;2;106;1;106;0;1;0;43;0;2;0;60
209;1;209;655;201;454;3;453;1;197;0;122;2;2;0;34;0;1;0;92
210;1;210;672;227;445;3;439;6;173;1;121;2;0;2;52;0;1;0;84
211;1;211;479;114;365;5;362;3;108;1;161;1;0;0;26;0;0;0;60
212;1;212;530;121;409;2;402;7;135;2;163;3;0;0;39;0;0;1;57
213;1;213;562;133;429;1;426;3;123;0;170;0;0;0;51;0;1;0;80
214;1;214;602;148;454;5;452;2;143;0;172;2;1;1;59;0;3;0;66
215;1;215;565;140;425;3;423;2;139;1;171;5;1;1;47;0;0;1;54
216;1;216;607;169;438;7;434;4;143;0;154;2;2;0;57;0;0;0;69
217;1;217;515;151;364;5;364;0;108;1;125;1;2;1;50;0;2;0;69
218;1;218;718;179;539;5;537;2;155;0;242;1;3;1;65;0;4;0;61
219;1;219;789;203;586;5;579;7;210;2;212;2;0;0;63;0;3;1;81
220;1;220;511;129;382;4;378;4;125;1;131;1;1;0;49;0;1;0;65
221;1;221;489;127;362;7;356;6;144;1;116;1;1;1;51;0;0;0;34
222;1;222;528;143;385;0;383;2;137;1;121;5;1;0;55;0;3;0;60
223;1;223;431;140;291;4;290;1;97;2;98;1;1;0;34;1;1;0;51
224;1;224;464;133;331;5;327;4;111;2;98;0;1;1;53;0;3;1;52
225;1;225;692;217;475;3;471;4;158;0;171;2;0;0;55;0;1;0;81
226;1;226;665;196;469;5;465;4;187;1;149;1;2;0;42;0;3;1;74
227;1;227;679;201;478;8;476;2;173;2;150;3;0;1;51;0;4;0;84
228;1;228;417;110;307;3;306;1;125;0;94;0;1;0;32;0;2;0;49
229;1;229;420;110;310;6;308;2;111;0;90;3;2;0;35;0;1;1;59
230;1;230;630;144;486;8;483;3;176;3;164;3;0;0;41;0;1;0;87
231;1;231;690;192;498;7;493;5;189;1;152;3;2;2;48;0;1;3;85
232;1;232;725;216;509;7;501;8;176;2;153;1;2;0;74;0;2;0;84
233;1;233;756;225;531;4;528;3;178;3;167;5;1;0;74;2;2;0;92
234;1;234;556;168;388;1;382;6;154;2;101;3;1;1;44;0;6;1;68
235;1;235;603;208;395;2;393;2;182;1;80;4;1;1;55;0;2;0;65
236;1;236;764;230;534;3;529;5;215;0;163;3;1;1;68;0;3;0;72
237;1;237;733;226;507;13;501;6;201;1;143;3;4;1;49;0;2;0;84
238;1;238;464;148;316;4;314;2;163;0;74;1;1;0;26;0;2;0;43
239;1;239;484;153;331;2;326;5;140;1;94;1;0;1;35;0;1;0;51
240;1;240;585;172;413;2;403;10;189;0;106;4;1;0;33;0;3;0;65
241;1;241;630;227;403;3;398;5;145;3;118;4;1;0;44;0;2;0;78
242;1;242;749;232;517;4;515;2;221;0;141;0;0;0;72;0;0;0;77
243;1;243;520;137;383;2;381;2;168;0;104;1;2;2;36;1;1;1;63
244;1;244;526;162;364;6;360;4;158;0;96;1;2;0;35;0;2;0;60
245;1;245;549;191;358;6;354;4;146;1;94;2;0;1;42;0;2;0;60
246;1;246;611;213;398;3;396;2;159;2;104;5;2;0;54;1;2;0;64
247;1;247;519;155;364;2;361;3;146;0;85;0;0;0;40;0;1;0;87
248;1;248;478;143;335;1;332;3;117;1;113;2;1;0;28;0;0;0;69
249;1;249;680;204;476;4;466;10;181;1;122;3;7;1;55;1;2;1;88
250;1;250;710;259;451;7;447;4;165;1;139;3;1;0;53;1;0;1;76
251;1;251;635;183;452;2;451;1;175;2;154;2;3;1;44;1;1;0;66
252;1;252;547;170;377;4;375;2;142;1;103;1;2;1;40;0;1;0;80
253;1;253;493;151;342;6;341;1;137;1;91;3;3;1;41;0;3;0;55
254;1;254;530;167;363;4;360;3;141;1;104;2;1;0;45;0;2;0;60
255;1;255;498;171;327;1;327;0;137;0;90;0;5;0;37;0;5;0;52
256;1;256;769;214;555;7;554;1;207;4;185;3;2;1;59;0;1;0;85
257;1;257;625;173;452;2;445;7;172;1;143;1;3;0;44;1;2;1;75
258;1;258;495;155;340;1;337;3;131;1;98;4;0;1;34;0;0;0;67
259;1;259;523;170;353;2;351;2;150;1;93;6;0;0;33;0;1;0;65
260;1;260;421;112;309;3;305;4;114;3;85;3;1;0;42;0;0;0;54
261;1;261;465;159;306;3;304;2;119;0;80;1;1;1;48;0;0;0;51
262;1;262;419;131;288;4;280;8;115;0;75;4;0;2;42;0;0;0;38
263;1;263;465;164;301;1;293;8;97;1;92;1;1;2;42;0;2;0;54
264;1;264;862;294;568;3;566;2;243;1;132;1;1;1;61;0;2;0;121
265;1;265;553;166;387;5;380;7;186;4;93;1;0;0;46;0;1;0;44
266;1;266;591;174;417;1;417;0;179;2;107;3;0;0;53;0;1;1;70
267;1;267;579;183;396;1;394;2;169;1;101;3;1;1;49;0;2;1;65
268;1;268;598;176;422;6;416;6;181;0;104;3;1;0;50;0;1;0;70
269;1;269;491;178;313;4;313;0;125;0;68;4;0;0;54;0;1;0;57
270;1;270;555;194;361;4;361;0;143;1;92;5;0;2;44;0;1;0;69
271;1;271;631;149;482;7;481;1;203;1;125;5;0;0;60;0;4;1;75
272;1;272;744;186;558;7;553;5;217;1;147;5;2;0;64;1;2;1;106
273;1;273;593;174;419;3;415;4;165;0;102;5;1;0;56;0;1;0;82
274;1;274;648;196;452;3;449;3;186;1;102;0;2;0;66;1;1;0;87
275;1;275;553;191;362;7;359;3;157;2;82;6;3;1;44;0;1;0;56
276;1;276;686;219;467;7;463;4;165;0;137;2;0;1;63;0;1;0;87
277;1;277;767;195;572;3;566;6;225;3;168;4;4;0;70;0;2;0;87
278;1;278;724;213;511;7;504;7;196;3;132;5;3;0;61;0;2;1;94
279;1;279;874;253;621;10;614;7;257;2;138;5;2;2;81;1;2;4;110
280;1;280;729;269;460;0;452;8;227;1;98;2;2;0;36;0;2;0;84
281;1;281;700;203;497;5;491;6;187;1;114;6;1;1;98;0;1;0;77
282;1;282;759;223;536;6;533;3;218;2;137;2;2;0;94;0;1;0;71
283;1;283;582;184;398;5;396;2;121;1;152;1;2;0;40;0;3;0;71
284;1;284;602;171;431;4;426;5;159;0;147;0;0;2;41;1;2;0;70
285;1;285;446;123;323;3;322;1;127;1;102;3;1;0;29;0;0;0;56
286;1;286;435;110;325;4;324;1;121;3;109;0;0;2;31;0;2;0;52
287;1;287;783;204;579;9;577;2;236;0;152;2;2;0;64;0;1;0;111
288;1;288;691;262;429;4;427;2;181;3;97;3;1;0;49;0;0;1;88
289;1;289;510;135;375;4;373;2;161;0;112;6;0;0;39;0;1;0;50
290;1;290;526;152;374;9;372;2;154;0;109;5;0;1;31;0;2;1;60
291;1;291;742;205;537;6;534;3;198;4;198;2;2;1;52;0;3;1;67
292;1;292;737;194;543;6;536;7;200;2;180;2;6;1;55;0;1;0;83
293;1;293;608;142;466;0;460;6;174;1;163;1;1;1;53;0;1;0;65
294;1;294;651;144;507;6;500;7;193;2;148;4;0;1;59;1;1;2;83
295;1;295;728;190;538;5;537;1;187;0;174;1;0;0;51;0;3;1;115
296;1;296;737;192;545;3;543;2;178;1;183;2;1;1;78;1;1;0;94
297;1;297;774;233;541;6;534;7;160;0;198;0;1;0;68;0;6;0;95
298;1;298;797;236;561;8;557;4;165;2;212;6;1;0;67;0;2;0;94
299;1;299;525;113;412;5;411;1;143;0;143;1;0;0;47;0;1;2;69
300;1;300;503;87;416;5;410;6;140;0;142;4;1;0;53;0;2;0;63
301;1;301;592;125;467;1;459;8;183;0;149;5;1;0;54;0;0;0;66
302;1;302;574;129;445;4;440;5;155;0;142;1;1;0;56;0;1;1;79
303;1;303;757;226;531;1;527;4;194;2;177;1;0;1;46;0;2;0;103
304;1;304;743;217;526;4;525;1;198;2;147;5;2;0;60;0;1;0;106
305;1;305;741;195;546;1;538;8;227;2;148;0;0;1;53;0;2;0;104
306;1;306;732;191;541;5;534;7;179;1;179;2;3;0;53;1;1;0;110
307;1;307;663;162;501;0;500;1;190;1;174;2;2;0;54;0;2;1;74
308;1;308;697;191;506;4;503;3;190;2;180;1;1;0;54;0;2;1;68
309;1;309;613;211;402;3;397;5;189;1;80;5;2;1;40;0;2;0;74
310;1;310;439;94;345;1;345;0;162;1;97;2;1;0;20;0;1;0;60
311;1;311;419;96;323;4;321;2;161;2;79;2;3;2;12;0;1;0;55
312;1;312;511;165;346;2;343;3;164;2;66;0;0;0;39;0;0;0;70
313;1;313;668;142;526;4;523;3;196;2;171;4;1;0;67;0;0;0;78
314;1;314;638;179;459;4;449;10;182;0;145;2;0;1;46;0;1;1;67
315;1;315;675;149;526;4;522;4;196;0;164;3;0;0;55;0;0;0;100
316;1;316;677;166;511;8;508;3;180;0;158;4;0;2;51;1;1;1;102
317;1;317;586;189;397;3;394;3;169;2;102;1;1;1;57;1;3;0;54
318;1;318;621;195;426;8;420;6;186;1;100;2;1;0;48;0;1;0;73
319;1;319;683;202;481;4;474;7;208;1;120;4;1;1;58;0;0;1;76
320;1;320;677;196;481;2;480;1;188;2;125;5;2;1;58;0;0;0;97
321;1;321;648;161;487;10;484;3;223;2;111;4;1;0;43;0;0;0;90
322;1;322;628;174;454;2;449;5;192;1;116;0;2;0;54;0;1;0;81
323;1;323;783;232;551;5;546;5;194;2;144;5;2;1;77;0;3;0;113
324;1;324;796;235;561;1;552;9;204;1;140;2;2;0;91;0;3;0;108
325;1;325;740;188;552;6;546;6;224;0;149;2;1;2;55;0;1;0;106
326;1;326;533;131;402;6;395;7;149;2;129;4;1;1;44;0;3;0;56
327;1;327;557;146;411;4;405;6;154;6;111;4;6;0;47;0;3;0;70
328;1;328;616;188;428;6;426;2;156;0;132;3;2;2;39;0;0;0;86
329;1;329;646;186;460;4;456;4;175;0;107;4;1;3;73;0;0;0;89
330;1;330;746;189;557;5;551;6;92;1;330;0;0;0;78;0;1;0;44
331;1;331;635;179;456;4;454;2;61;0;268;2;0;1;87;0;1;0;30
332;1;332;624;170;454;5;448;6;76;0;254;2;1;0;67;0;4;0;39
333;1;333;506;122;384;3;382;2;49;0;259;0;0;1;47;0;1;0;22
334;1;334;556;117;439;6;439;0;70;0;271;0;1;1;63;0;1;0;26
335;1;335;786;151;635;6;632;3;69;0;410;1;0;0;113;0;0;0;33
336;1;336;847;163;684;7;684;0;89;1;418;4;1;0;131;0;0;0;33
337;1;337;613;148;465;5;462;3;100;1;228;3;0;0;77;0;1;0;47
338;1;338;694;170;524;8;517;7;100;1;231;1;0;0;128;0;2;0;46
339;1;339;842;183;659;2;656;3;144;0;307;1;2;0;120;0;3;0;77
340;1;340;399;121;278;2;274;4;57;1;111;0;0;0;69;0;1;0;33
341;1;341;360;116;244;2;242;2;67;2;90;0;0;1;53;0;2;0;25
342;1;342;298;64;234;4;234;0;55;0;88;2;0;0;45;0;2;0;38
343;1;343;293;83;210;4;207;3;67;0;71;3;0;0;29;0;1;0;32
344;1;344;703;246;457;2;449;8;199;4;92;3;1;0;82;0;2;0;64
345;1;345;648;190;458;2;451;7;213;0;99;6;1;1;49;1;2;0;77
346;1;346;736;190;546;5;543;3;140;2;224;5;1;1;76;0;2;0;87
347;1;347;710;181;529;5;528;1;142;0;199;2;0;0;74;0;3;1;102
348;1;348;930;172;758;6;752;6;138;0;395;4;0;0;141;0;2;0;66
349;1;349;649;151;498;3;496;2;122;1;231;6;0;0;79;0;3;0;51
350;1;350;584;182;402;4;398;4;104;0;160;2;2;0;64;0;2;0;60
